student_id,question,difficulty,skill,response_time,correct,attempt_count
352,74 + 54,1,0,6.5701787287086715,0,3
352,4 + 9,0,0,6.437489292664307,1,1
352,22 + 27,1,0,8.265632470828791,0,3
352,2 + 4,0,0,2.105175623441073,0,4
352,5 + 5,0,0,7.195006949804022,1,1
352,88 + 68,1,0,8.92881081910318,1,1
352,129 + 420,2,0,7.062350903970787,0,2
352,33 + 68,1,0,8.06310966217142,0,4
352,1 + 3,0,0,4.964436972043442,1,1
352,19 + 29,1,0,3.413927901413964,1,1
352,498 + 193,2,0,1.6842323811486524,1,1
352,917 - 641,2,1,9.720929151427784,0,4
352,77 - 21,1,1,3.1076745088800912,0,4
352,8 - 1,0,1,3.924137672865282,1,1
352,84 - 60,1,1,2.3247818621783662,0,2
352,9 - 3,0,1,7.0619878553651825,1,1
352,69 - 37,1,1,3.674590728001153,0,4
352,4 - 1,0,1,5.216272631930338,1,1
352,76 - 19,1,1,9.853203836549763,0,2
352,5 - 4,0,1,5.158620607749189,1,1
352,94 - 51,1,1,8.237902569577823,0,3
352,6 - 1,0,1,7.416991347220199,1,1
352,55 - 33,1,1,5.42032163108367,0,2
352,9 - 7,0,1,8.520231514387987,1,1
352,76 - 75,1,1,8.055068561999704,1,1
352,594 - 504,2,1,5.120288186562346,1,1
352,176 × 908,2,2,2.691396680723054,0,4
352,12 × 12,1,2,2.649563724797839,0,4
352,9 × 8,0,2,4.948077233349786,1,1
353,10 + 3,0,0,8.854871583352486,1,1
353,51 + 25,1,0,4.174375985328642,0,4
353,3 + 4,0,0,8.251393693059123,0,3
353,3 + 5,0,0,6.852650550537405,0,4
353,3 + 2,0,0,1.0504399015137056,0,2
353,1 + 5,0,0,1.7747835319084846,1,1
353,65 + 66,1,0,7.603539156829296,1,1
353,708 + 359,2,0,9.109919675114085,1,1
353,299 - 105,2,1,4.258332190920526,1,1
353,777 × 158,2,2,7.518068123772811,0,4
353,48 × 91,1,2,6.492522711796482,1,1
353,566 × 463,2,2,8.114810037986135,0,2
353,27 × 97,1,2,8.953117034276826,0,4
353,8 × 7,0,2,1.3701689070802292,0,4
353,3 × 5,0,2,5.793006988546095,1,1
353,41 × 96,1,2,2.264694925893209,0,4
353,10 × 1,0,2,9.004690304272298,0,2
353,9 × 1,0,2,7.442391710924741,1,1
353,50 × 39,1,2,8.030755914668632,1,1
353,340 × 397,2,2,9.949039123112305,0,2
353,94 × 34,1,2,8.332517256075533,0,3
353,6 × 3,0,2,7.84020913124729,1,1
353,32 × 37,1,2,9.227529860081336,1,1
353,258 × 408,2,2,8.381576587058138,0,4
353,100 × 46,1,2,2.3627594731823933,0,2
353,5 × 6,0,2,8.661077575290127,1,1
353,11 × 95,1,2,3.9324646177956963,1,1
353,986 × 734,2,2,1.4470063968919489,0,4
353,53 × 26,1,2,7.876875028267558,0,4
353,10 × 4,0,2,2.8573122622180254,0,2
354,6 + 2,0,0,6.510771477799715,1,1
354,53 + 100,1,0,8.638449200068905,1,1
354,546 + 920,2,0,4.9295777667496266,1,1
354,544 - 391,2,1,2.623954553882097,1,1
354,303 × 857,2,2,7.376418454429611,1,1
354,956 ÷ 956,2,3,4.453767156603186,0,2
354,20 ÷ 10,1,3,2.2497705740261016,0,3
354,1 ÷ 1,0,3,2.1233872327680237,0,3
354,5 ÷ 1,0,3,3.0856177798949176,1,1
354,88 ÷ 22,1,3,8.208722543357664,1,1
354,891 ÷ 891,2,3,7.658162269397435,0,2
354,44 ÷ 11,1,3,2.2435924838743437,0,2
354,10 ÷ 5,0,3,4.0961160350847825,1,1
354,99 ÷ 11,1,3,5.33980832105359,0,2
354,8 ÷ 2,0,3,7.603536700054654,1,1
354,96 ÷ 16,1,3,2.435803446177746,0,3
354,5 ÷ 1,0,3,1.2936242773382827,0,2
354,9 ÷ 9,0,3,6.586207486638533,0,3
354,6 ÷ 2,0,3,1.5395956094173933,1,1
354,42 ÷ 14,1,3,5.427520085196699,1,1
354,666 ÷ 333,2,3,7.44280647061717,0,3
354,75 ÷ 75,1,3,9.382689674143016,1,1
354,637 ÷ 637,2,3,4.137407169615875,1,1
354,203 + 121,2,0,7.9265734884746,0,4
354,20 + 10,1,0,1.2624603968163974,0,3
354,8 + 8,0,0,8.405828494538813,1,1
354,90 + 93,1,0,4.673979186474552,0,4
354,5 + 5,0,0,2.203153215920977,1,1
354,63 + 74,1,0,4.892939819742487,0,2
354,5 + 7,0,0,8.723309164721913,1,1
355,5 + 7,0,0,4.747897423692262,1,1
355,35 + 88,1,0,8.995006785328204,1,1
355,547 + 790,2,0,9.178309589631244,0,3
355,34 + 83,1,0,4.400996786170408,1,1
355,446 + 729,2,0,8.128035694517752,0,2
355,72 + 39,1,0,9.781482462608686,1,1
355,587 + 638,2,0,5.864961633937197,1,1
355,795 - 406,2,1,7.022092288853626,0,2
355,88 - 42,1,1,9.699841722444399,1,1
355,681 - 495,2,1,7.6483166500018775,1,1
355,841 × 507,2,2,4.48540836625391,0,3
355,24 × 72,1,2,6.536848939749159,1,1
355,638 × 413,2,2,4.532235734913067,0,2
355,60 × 91,1,2,4.0926339892278305,0,2
355,2 × 1,0,2,3.2524413481596097,1,1
355,44 × 88,1,2,5.512581257046503,0,4
355,1 × 9,0,2,3.068444989942177,1,1
355,24 × 36,1,2,6.75635088887233,1,1
355,540 × 570,2,2,8.635138536410068,0,2
355,68 × 57,1,2,4.46170208981464,1,1
355,683 × 664,2,2,3.568889801514282,0,3
355,95 × 36,1,2,5.423172872238114,0,2
355,4 × 4,0,2,4.129241593192087,1,1
355,36 × 94,1,2,3.8988942307400896,0,3
355,2 × 7,0,2,8.14914781452757,1,1
355,72 × 76,1,2,7.418754460286481,0,4
355,8 × 3,0,2,4.501590381918838,0,2
355,9 × 10,0,2,7.715072250408303,0,4
355,7 × 6,0,2,9.973002352635724,1,1
355,10 × 10,1,2,4.9590184070509356,1,1
356,10 + 4,0,0,8.477735499974234,1,1
356,86 + 77,1,0,1.9856522493502864,0,3
356,8 + 10,0,0,9.553843390457743,0,2
356,10 + 3,0,0,5.561699645297205,1,1
356,48 + 79,1,0,2.4236651736289314,1,1
356,157 + 750,2,0,1.0794475791547447,0,4
356,89 + 45,1,0,6.188703629570017,0,3
356,4 + 6,0,0,8.204167546749634,1,1
356,31 + 55,1,0,7.879552792085271,0,4
356,1 + 10,0,0,7.570565771489756,1,1
356,29 + 20,1,0,7.971281572434681,0,3
356,10 + 7,0,0,9.159493929568157,0,2
356,9 + 3,0,0,3.4454394555533185,1,1
356,46 + 31,1,0,9.089513870962753,0,3
356,2 + 9,0,0,4.578177129206061,1,1
356,78 + 26,1,0,8.25741125331442,0,2
356,10 + 1,0,0,6.066301149551318,1,1
356,51 + 53,1,0,6.373551601637599,0,2
356,10 + 3,0,0,4.790850286641576,1,1
356,38 + 18,1,0,9.336468964391475,1,1
356,824 + 989,2,0,8.849171523828673,1,1
356,257 - 118,2,1,6.424058134882164,1,1
356,948 × 827,2,2,9.864685517501112,0,4
356,49 × 33,1,2,4.6942941550547115,1,1
356,452 × 762,2,2,1.9760908995722564,1,1
356,557 ÷ 557,2,3,6.94776235421689,0,2
356,87 ÷ 87,1,3,9.958083792496335,1,1
356,820 ÷ 410,2,3,7.146399412849409,0,3
356,70 ÷ 70,1,3,2.034477991546598,0,3
356,8 ÷ 1,0,3,7.7261564207660705,1,1
357,3 + 7,0,0,1.0123636918506123,1,1
357,18 + 88,1,0,5.894367723257386,1,1
357,668 + 334,2,0,6.834710497156325,1,1
357,973 - 426,2,1,2.424617399155607,1,1
357,632 × 909,2,2,1.2381449630132786,0,4
357,16 × 31,1,2,4.534256604585439,1,1
357,393 × 214,2,2,7.134732955034593,1,1
357,437 ÷ 437,2,3,7.594350116052431,0,4
357,44 ÷ 11,1,3,4.255235399514129,0,4
357,6 ÷ 6,0,3,4.401527771531372,1,1
357,84 ÷ 21,1,3,6.985541069191892,0,3
357,6 ÷ 2,0,3,2.157477171631019,1,1
357,78 ÷ 39,1,3,7.597088698307864,0,2
357,9 ÷ 3,0,3,8.534459779196023,1,1
357,71 ÷ 71,1,3,9.641003623582877,1,1
357,582 ÷ 582,2,3,8.56031558349186,0,4
357,48 ÷ 12,1,3,3.1849132698870055,0,4
357,9 ÷ 9,0,3,8.201017831842536,1,1
357,30 ÷ 10,1,3,9.677544216702636,0,3
357,10 ÷ 5,0,3,6.499562659320972,0,4
357,4 ÷ 2,0,3,2.2583172525324406,1,1
357,98 ÷ 98,1,3,7.224871613442205,0,4
357,2 ÷ 2,0,3,2.5860462475430137,1,1
357,71 ÷ 71,1,3,7.619498624753961,0,3
357,9 ÷ 3,0,3,4.203444446290984,0,3
357,6 ÷ 6,0,3,6.757441541243663,1,1
357,36 ÷ 36,1,3,5.24044366629814,0,4
357,3 ÷ 1,0,3,8.064187825734017,0,3
357,2 ÷ 2,0,3,9.844569902815005,0,4
357,8 ÷ 2,0,3,9.29825186583258,1,1
358,5 + 8,0,0,4.600446099799534,0,2
358,7 + 10,0,0,7.536459691874994,0,3
358,1 + 8,0,0,5.754851847226725,1,1
358,60 + 66,1,0,5.803761143359786,0,2
358,7 + 6,0,0,8.506093293703893,1,1
358,56 + 21,1,0,3.829088300486419,0,3
358,2 + 6,0,0,9.867501398348347,0,2
358,9 + 3,0,0,7.493537244910051,1,1
358,11 + 27,1,0,7.881510101283466,0,4
358,3 + 9,0,0,9.261476923403544,0,2
358,2 + 10,0,0,4.042028627778934,1,1
358,97 + 30,1,0,7.681348047659074,0,3
358,4 + 1,0,0,4.470522052163211,0,2
358,1 + 10,0,0,1.2361991844407545,1,1
358,72 + 79,1,0,6.3917989412124925,0,3
358,7 + 4,0,0,5.0670250892464015,0,4
358,2 + 3,0,0,6.475980916192042,1,1
358,98 + 32,1,0,7.519491575827637,1,1
358,482 + 873,2,0,8.305564391179944,0,4
358,49 + 20,1,0,5.133064970176569,0,2
358,6 + 5,0,0,4.446500476502198,1,1
358,37 + 79,1,0,4.6635474703889805,0,3
358,6 + 6,0,0,2.9199165881413762,1,1
358,86 + 11,1,0,5.6880287444841064,1,1
358,321 + 533,2,0,9.447047381806149,0,3
358,81 + 37,1,0,5.07802258933381,1,1
358,707 + 192,2,0,6.563203105662571,0,3
358,84 + 94,1,0,6.239839111334059,0,2
358,10 + 8,0,0,9.138670255068881,1,1
358,19 + 47,1,0,4.0929887431522065,0,2
359,7 + 6,0,0,4.590480506730184,1,1
359,45 + 59,1,0,6.3695891286894994,0,2
359,2 + 1,0,0,4.463047521536228,1,1
359,27 + 27,1,0,6.807007287891503,1,1
359,869 + 178,2,0,8.334373762767637,0,3
359,54 + 64,1,0,8.886865985325496,0,3
359,2 + 5,0,0,2.9237110509991684,0,4
359,7 + 5,0,0,8.880803703531395,1,1
359,40 + 38,1,0,9.486949691812898,1,1
359,300 + 958,2,0,2.213281961505468,1,1
359,562 - 126,2,1,8.231489379370368,0,2
359,34 - 15,1,1,2.190249795114851,1,1
359,800 - 329,2,1,7.917452230559613,1,1
359,349 × 427,2,2,3.590425687982191,0,2
359,27 × 20,1,2,9.78506517416954,1,1
359,700 × 259,2,2,1.0513033867087238,0,2
359,94 × 35,1,2,4.868128362248882,0,4
359,7 × 10,0,2,5.2350096534240675,1,1
359,15 × 97,1,2,3.503742305777177,0,2
359,5 × 10,0,2,9.670960368772318,0,4
359,9 × 2,0,2,1.733357341339833,1,1
359,45 × 76,1,2,3.572992219477998,0,4
359,10 × 8,0,2,3.751008505057643,0,2
359,8 × 3,0,2,8.612935866555045,1,1
359,26 × 97,1,2,9.271089222669701,1,1
359,927 × 651,2,2,3.955194542012296,0,4
359,70 × 33,1,2,6.2143154541060595,0,2
359,2 × 5,0,2,5.765382381128383,1,1
359,67 × 14,1,2,5.174107883873949,0,4
359,9 × 2,0,2,8.551813796032022,1,1
360,2 + 7,0,0,9.296768859042796,1,1
360,37 + 56,1,0,7.03363776502329,0,2
360,2 + 5,0,0,8.661873898179675,1,1
360,77 + 59,1,0,4.7516519546406215,0,3
360,9 + 8,0,0,7.323021247239151,0,3
360,5 + 9,0,0,6.546260001460497,0,4
360,3 + 6,0,0,5.120382083375429,0,2
360,10 + 9,0,0,3.658741089555235,1,1
360,36 + 41,1,0,3.812330626111186,0,4
360,8 + 6,0,0,5.0719281978773605,1,1
360,70 + 89,1,0,9.946387427657637,1,1
360,790 + 284,2,0,3.2444154938914433,1,1
360,718 - 492,2,1,5.859589926092979,0,2
360,48 - 43,1,1,3.3385725010004763,1,1
360,891 - 294,2,1,7.103745237809938,0,3
360,95 - 30,1,1,9.045572148859504,1,1
360,690 - 667,2,1,1.8926146009650462,1,1
360,434 × 618,2,2,4.185464327578483,0,3
360,97 × 49,1,2,9.862423027672806,1,1
360,254 × 942,2,2,1.248361948288638,0,3
360,88 × 54,1,2,2.183499363626194,0,4
360,10 × 2,0,2,4.221753639533523,1,1
360,80 × 28,1,2,5.641967140604553,1,1
360,954 × 668,2,2,8.495889069070053,0,2
360,29 × 45,1,2,1.5801910639921535,0,2
360,9 × 5,0,2,6.590922648403912,1,1
360,55 × 83,1,2,3.519634229845242,1,1
360,343 × 427,2,2,7.981759659711727,0,2
360,74 × 11,1,2,7.5706714939500666,1,1
360,400 × 968,2,2,3.087649980508627,0,4
361,1 + 2,0,0,4.726403910613838,1,1
361,87 + 44,1,0,7.801475230883101,1,1
361,130 + 950,2,0,3.2622606473208493,0,4
361,32 + 24,1,0,9.975063029197056,1,1
361,971 + 555,2,0,3.063144148359142,0,3
361,71 + 24,1,0,9.975540029130565,1,1
361,409 + 296,2,0,2.94358947879145,1,1
361,860 - 454,2,1,6.105211934205306,0,4
361,62 - 45,1,1,4.545159449461714,0,4
361,9 - 3,0,1,7.017841738581998,0,2
361,10 - 4,0,1,8.732547169073388,0,2
361,8 - 2,0,1,6.058524707742799,1,1
361,76 - 28,1,1,2.8991839384441875,1,1
361,900 - 785,2,1,7.371623680972744,0,4
361,81 - 28,1,1,8.126713558779944,0,3
361,7 - 6,0,1,3.1600194123610197,0,2
361,10 - 9,0,1,6.080544871650505,0,4
361,10 - 9,0,1,4.7871740053825125,0,2
361,5 - 3,0,1,9.60557471903101,1,1
361,19 - 12,1,1,1.6927985502196865,1,1
361,658 - 355,2,1,9.510016076301719,0,4
361,96 - 20,1,1,6.943553152767368,0,2
361,10 - 6,0,1,9.729836085133991,1,1
361,84 - 37,1,1,1.144890403953188,0,3
361,8 - 7,0,1,3.872644577387671,1,1
361,100 - 51,1,1,3.482018616746865,1,1
361,229 - 224,2,1,7.352323727999453,0,4
361,44 - 18,1,1,4.178158828122707,0,4
361,7 - 6,0,1,5.765598274110435,1,1
361,87 - 42,1,1,5.083226600388266,0,4
362,3 + 2,0,0,6.684546713531141,1,1
362,26 + 14,1,0,4.58522160812446,0,3
362,3 + 7,0,0,8.281035784703906,1,1
362,24 + 94,1,0,3.225196524710748,0,3
362,7 + 10,0,0,8.282481176362836,1,1
362,64 + 25,1,0,2.8681716088849836,1,1
362,180 + 302,2,0,9.771295530523108,1,1
362,677 - 350,2,1,7.454317079086036,0,3
362,80 - 44,1,1,3.4346589810911716,0,3
362,4 - 1,0,1,3.14803670281304,1,1
362,97 - 81,1,1,1.0620734556063511,0,4
362,8 - 6,0,1,3.1509527371183124,1,1
362,68 - 64,1,1,2.7142049717613976,1,1
362,825 - 566,2,1,7.33413386185487,0,4
362,89 - 85,1,1,9.689420981215212,1,1
362,876 - 186,2,1,1.440885746962961,0,3
362,74 - 71,1,1,7.578484245805945,1,1
362,855 - 456,2,1,7.266240575277207,0,4
362,96 - 16,1,1,2.193038989524256,1,1
362,789 - 180,2,1,4.345921451792183,1,1
362,946 × 443,2,2,7.647047323315791,0,3
362,82 × 21,1,2,4.975956930224934,0,3
362,6 × 6,0,2,6.281924063202499,0,3
362,8 × 1,0,2,8.055294957848869,1,1
362,52 × 15,1,2,3.5470992045859133,1,1
362,309 × 362,2,2,9.966020430322077,1,1
362,874 ÷ 874,2,3,7.656153190848465,1,1
362,153 + 362,2,0,5.698055028041835,0,4
362,13 + 62,1,0,6.9948198732026885,0,2
362,9 + 1,0,0,1.4662151594678097,1,1
363,10 + 2,0,0,6.905382894177435,0,4
363,3 + 8,0,0,6.054531098457326,0,3
363,5 + 2,0,0,3.3266833686365325,1,1
363,67 + 71,1,0,8.326039716146918,0,4
363,1 + 9,0,0,7.279990478335747,0,4
363,2 + 1,0,0,5.8217722280487525,0,4
363,5 + 2,0,0,7.725711558751551,1,1
363,27 + 99,1,0,1.7113986275153024,1,1
363,547 + 667,2,0,5.8188073468036885,1,1
363,456 - 170,2,1,5.786525193335889,0,3
363,88 - 62,1,1,5.32296111690517,0,2
363,5 - 4,0,1,6.008610090755722,1,1
363,86 - 38,1,1,9.340686118107978,0,2
363,5 - 2,0,1,3.937802089180303,1,1
363,45 - 36,1,1,1.2169361878901235,1,1
363,813 - 448,2,1,6.492631837521893,1,1
363,772 × 930,2,2,8.574494745150691,1,1
363,662 ÷ 662,2,3,1.6705503071608163,0,4
363,53 ÷ 53,1,3,1.0873890017673156,0,2
363,10 ÷ 2,0,3,1.2593602753701023,1,1
363,16 ÷ 16,1,3,8.95400217092585,1,1
363,603 ÷ 201,2,3,8.608090770804035,0,2
363,84 ÷ 21,1,3,1.6126293937216523,1,1
363,563 ÷ 563,2,3,6.78206857866096,0,2
363,72 ÷ 12,1,3,6.8075567226946525,0,2
363,4 ÷ 4,0,3,4.033809684017273,1,1
363,74 ÷ 37,1,3,6.932088594949454,0,3
363,6 ÷ 3,0,3,4.432946351586982,0,2
363,9 ÷ 3,0,3,2.318693458490037,0,3
363,3 ÷ 1,0,3,4.561478646686042,1,1
364,7 + 5,0,0,8.042047073560896,1,1
364,25 + 51,1,0,7.438679469158421,0,4
364,7 + 5,0,0,6.043156527544099,1,1
364,59 + 29,1,0,9.136589595191566,1,1
364,259 + 938,2,0,3.2140185337139178,0,2
364,98 + 43,1,0,7.260796991236978,1,1
364,462 + 128,2,0,4.853121082185352,0,4
364,25 + 64,1,0,2.4819995542739295,1,1
364,613 + 156,2,0,2.4245930041093344,0,3
364,31 + 16,1,0,5.650152466460103,1,1
364,649 + 611,2,0,2.0628812196954174,0,4
364,80 + 50,1,0,2.977858032082335,1,1
364,639 + 821,2,0,7.9395942366292855,0,2
364,36 + 34,1,0,2.4236126428743994,0,4
364,10 + 3,0,0,7.9822078075123635,1,1
364,30 + 44,1,0,3.1011232794009986,0,2
364,5 + 3,0,0,6.420916434361928,1,1
364,41 + 56,1,0,4.169036224301662,0,4
364,9 + 2,0,0,1.54144980769123,0,4
364,10 + 5,0,0,3.8499280849250006,1,1
364,90 + 32,1,0,6.874288505182772,1,1
364,567 + 721,2,0,5.364002502431357,0,2
364,100 + 29,1,0,9.004409664527019,1,1
364,620 + 103,2,0,4.606943531755863,0,3
364,47 + 26,1,0,6.021437838815599,0,4
364,1 + 3,0,0,8.448486158414143,1,1
364,34 + 65,1,0,4.981953458796033,0,4
364,4 + 8,0,0,3.5935144056916277,1,1
364,61 + 66,1,0,3.658130682604579,1,1
364,239 + 971,2,0,4.120398828512167,0,2
365,2 + 7,0,0,6.424045370493038,1,1
365,83 + 90,1,0,2.5713804407622662,0,3
365,8 + 1,0,0,9.576645351023485,1,1
365,84 + 93,1,0,1.291150182701176,0,2
365,9 + 4,0,0,4.885103443381537,0,4
365,3 + 6,0,0,2.070623657535266,1,1
365,17 + 24,1,0,4.694698546186471,0,2
365,3 + 5,0,0,9.783319124812317,1,1
365,96 + 28,1,0,1.1234364411422608,1,1
365,477 + 971,2,0,9.35668173111466,1,1
365,459 - 230,2,1,1.616900414906095,0,3
365,94 - 19,1,1,4.5873865894797925,1,1
365,836 - 782,2,1,5.031810290166303,1,1
365,916 × 389,2,2,8.718454613960196,1,1
365,316 ÷ 158,2,3,2.6796045547861027,1,1
365,446 + 607,2,0,7.667909342090841,0,4
365,87 + 47,1,0,2.1046233563433927,1,1
365,418 + 676,2,0,9.653983298780938,0,4
365,40 + 45,1,0,3.211148515309342,1,1
365,578 + 100,2,0,7.337971637386055,1,1
365,505 - 376,2,1,8.894005036343824,1,1
365,348 × 512,2,2,9.150771484938138,0,4
365,58 × 20,1,2,9.7879450593851,1,1
365,385 × 576,2,2,7.478245124613594,1,1
365,978 ÷ 163,2,3,3.485869354344618,0,3
365,96 ÷ 96,1,3,6.73041519954768,1,1
365,648 ÷ 648,2,3,9.271905092382603,0,3
365,89 ÷ 89,1,3,8.34931417803072,0,2
365,8 ÷ 4,0,3,7.490607524766432,0,4
365,9 ÷ 3,0,3,7.095965844608885,1,1
366,8 + 1,0,0,7.641432088398186,1,1
366,15 + 11,1,0,1.5876237090690886,1,1
366,503 + 245,2,0,2.853397600214679,0,3
366,94 + 43,1,0,7.558946347966451,1,1
366,874 + 384,2,0,8.268009970889299,0,3
366,63 + 50,1,0,6.288618922924414,1,1
366,302 + 388,2,0,4.952155778503451,0,4
366,29 + 29,1,0,8.896525711543697,0,4
366,8 + 1,0,0,1.4850975696958875,1,1
366,37 + 17,1,0,9.50515346261652,1,1
366,414 + 282,2,0,6.318708635037056,0,2
366,69 + 49,1,0,8.216141812655295,0,4
366,4 + 6,0,0,8.694736874587786,0,4
366,3 + 6,0,0,4.427181492730629,1,1
366,61 + 63,1,0,4.193497395959489,1,1
366,702 + 183,2,0,6.932290420515249,1,1
366,824 - 168,2,1,1.6406063801337645,0,3
366,89 - 30,1,1,3.180882970679032,0,3
366,8 - 8,0,1,2.0318044725246156,1,1
366,94 - 23,1,1,1.47994650011875,1,1
366,740 - 156,2,1,7.467450495338101,0,2
366,71 - 48,1,1,9.595391720944988,0,3
366,10 - 3,0,1,9.55303343553891,1,1
366,97 - 74,1,1,1.645775306545206,1,1
366,850 - 252,2,1,7.6531912556748525,0,3
366,75 - 75,1,1,9.819858317440982,0,2
366,8 - 7,0,1,9.905747826524381,0,4
366,9 - 1,0,1,8.835386189004756,0,3
366,3 - 2,0,1,9.160877998400329,1,1
366,83 - 63,1,1,8.441729947978173,1,1
367,3 + 9,0,0,4.315178620046597,1,1
367,85 + 23,1,0,8.60209842514687,1,1
367,165 + 719,2,0,9.709152717009006,0,3
367,41 + 89,1,0,9.203392393335466,1,1
367,310 + 363,2,0,4.278150515736269,0,3
367,54 + 60,1,0,7.449993810738538,1,1
367,160 + 636,2,0,4.125956229862632,0,4
367,27 + 41,1,0,2.5474968408917693,0,4
367,8 + 4,0,0,9.148247820065473,1,1
367,20 + 93,1,0,4.7536163071889215,0,2
367,1 + 1,0,0,7.890103975282758,1,1
367,72 + 13,1,0,4.609094405193147,0,2
367,4 + 7,0,0,2.863753850344221,1,1
367,52 + 75,1,0,6.054146609273051,0,2
367,2 + 8,0,0,7.919793287782422,0,3
367,2 + 3,0,0,3.126662433483267,0,3
367,10 + 5,0,0,9.484264967689588,0,3
367,6 + 1,0,0,5.296377305315134,1,1
367,19 + 89,1,0,5.923764932071154,1,1
367,273 + 567,2,0,7.2182759334545326,1,1
367,567 - 458,2,1,7.457712244697396,0,4
367,69 - 58,1,1,5.488252848164621,0,3
367,5 - 2,0,1,3.447401800181439,1,1
367,30 - 29,1,1,8.841625227182902,1,1
367,847 - 734,2,1,4.679620986611985,0,3
367,87 - 28,1,1,1.2480161985482536,0,2
367,6 - 5,0,1,9.196023230516307,1,1
367,75 - 69,1,1,2.41272691261467,0,2
367,6 - 3,0,1,2.3661994865936418,1,1
367,18 - 14,1,1,4.171429591610366,0,4
368,3 + 1,0,0,6.286327646169686,1,1
368,20 + 68,1,0,9.655282462588964,0,3
368,10 + 9,0,0,6.4344020663197625,0,4
368,5 + 1,0,0,6.4119449862301705,0,3
368,6 + 4,0,0,9.29150908940495,1,1
368,55 + 21,1,0,6.567773141875157,0,3
368,9 + 1,0,0,7.018677259383095,1,1
368,37 + 44,1,0,1.2009827199427257,0,3
368,7 + 9,0,0,6.555593499423962,0,3
368,4 + 1,0,0,6.3053802888790145,0,2
368,4 + 1,0,0,3.883495615775686,1,1
368,13 + 73,1,0,9.403457310755693,1,1
368,331 + 146,2,0,7.270810621674715,0,2
368,71 + 34,1,0,8.82057566624782,0,4
368,10 + 1,0,0,9.164375271596997,1,1
368,95 + 52,1,0,6.007155632917143,0,4
368,3 + 5,0,0,2.1616558211308967,0,2
368,9 + 7,0,0,3.4715403000547065,1,1
368,44 + 54,1,0,2.7680509104083386,0,2
368,8 + 6,0,0,3.694670898577014,0,3
368,6 + 9,0,0,7.750254739770061,0,3
368,8 + 5,0,0,9.006937006229869,1,1
368,16 + 69,1,0,6.641474416118877,1,1
368,369 + 236,2,0,9.9793902608542,1,1
368,528 - 415,2,1,5.582987535731773,1,1
368,299 × 264,2,2,5.577835596231887,0,3
368,76 × 56,1,2,5.944156786296459,1,1
368,176 × 331,2,2,5.886359544473276,0,4
368,37 × 88,1,2,3.8495259421901475,1,1
368,666 × 655,2,2,3.212802041894269,1,1
369,9 + 5,0,0,2.2313045917149563,1,1
369,75 + 34,1,0,8.6463793755088,1,1
369,992 + 804,2,0,2.3708331696170286,0,4
369,62 + 71,1,0,9.621211977863181,0,4
369,1 + 8,0,0,9.564622842873579,0,4
369,8 + 2,0,0,4.629715853279998,1,1
369,49 + 52,1,0,7.182322692639468,1,1
369,919 + 544,2,0,7.433915608575007,0,3
369,22 + 68,1,0,4.9786974541366,0,4
369,8 + 9,0,0,2.54291532513981,1,1
369,44 + 39,1,0,6.058055814412973,1,1
369,332 + 561,2,0,5.1016741005168935,0,3
369,48 + 61,1,0,3.482926144881039,0,3
369,1 + 9,0,0,2.6441762369771618,1,1
369,56 + 99,1,0,1.0868433105419228,0,4
369,2 + 5,0,0,8.799838121419073,1,1
369,82 + 16,1,0,2.1870592926925525,0,3
369,5 + 5,0,0,6.169278525235672,1,1
369,100 + 22,1,0,6.86151648482539,1,1
369,665 + 245,2,0,7.277852727093809,0,3
369,36 + 87,1,0,1.864333625007668,1,1
369,479 + 392,2,0,5.1718182190079585,0,3
369,73 + 28,1,0,1.3915802647885984,0,3
369,9 + 8,0,0,9.589914241868609,1,1
369,11 + 82,1,0,7.054537761294625,1,1
369,273 + 669,2,0,5.498365134253747,1,1
369,701 - 318,2,1,7.792592314030701,0,4
369,31 - 22,1,1,7.667901993558267,0,4
369,5 - 1,0,1,6.7709696744837835,1,1
369,81 - 77,1,1,2.144280684503904,1,1
370,2 + 1,0,0,4.84984679749539,1,1
370,100 + 33,1,0,7.228002437799485,0,2
370,7 + 3,0,0,4.209775288048249,1,1
370,89 + 98,1,0,3.8658121319296166,0,2
370,1 + 3,0,0,5.136452381287945,1,1
370,38 + 85,1,0,2.7988612003419897,1,1
370,347 + 523,2,0,2.435874119628025,0,3
370,70 + 11,1,0,7.021820777663471,0,4
370,7 + 5,0,0,8.829639098108386,0,4
370,6 + 6,0,0,5.070638479349148,1,1
370,90 + 61,1,0,8.654473819502062,0,2
370,6 + 7,0,0,6.759808874863294,1,1
370,57 + 82,1,0,2.429113399176591,1,1
370,388 + 916,2,0,8.95450947024076,0,2
370,66 + 80,1,0,7.062571094191288,0,2
370,2 + 8,0,0,4.997315252696476,0,3
370,3 + 4,0,0,9.00285699537399,1,1
370,75 + 21,1,0,2.1081633774010387,0,4
370,7 + 3,0,0,8.834394417496227,1,1
370,49 + 56,1,0,7.620909872803525,0,4
370,1 + 1,0,0,5.83890937273585,1,1
370,49 + 57,1,0,5.094265034222427,0,4
370,1 + 8,0,0,2.9860842730710906,1,1
370,80 + 57,1,0,7.345737247365632,0,2
370,2 + 2,0,0,6.500414884073806,1,1
370,22 + 83,1,0,3.8733590902365673,0,4
370,6 + 9,0,0,7.220402639613489,1,1
370,72 + 95,1,0,2.5991386091071678,0,4
370,6 + 1,0,0,6.075622248480798,0,2
